SeriesID,SiteName,VariableName,LocalDateTime,DataValue,VarUnits,DataType,SiteID,SiteCode,VariableID,VariableCode,Organization,SourceDescription,SourceLink,ValueType,TimeSupport,TimeUnits,IsRegular,NoDataValue,UTCOffset,DateTimeUTC,Latitude,Longitude,ValueAccuracy,CensorCode,MethodDescription,QualityControlLevelCode,SampleMedium,GeneralCategory
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/15/2010 12:00:00 AM,111,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/15/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/16/2010 12:00:00 AM,104,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/16/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/17/2010 12:00:00 AM,99,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/17/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/18/2010 12:00:00 AM,94,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/18/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/19/2010 12:00:00 AM,89,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/19/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/20/2010 12:00:00 AM,84,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/20/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/21/2010 12:00:00 AM,79,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/21/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/22/2010 12:00:00 AM,76,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/22/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/23/2010 12:00:00 AM,72,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/23/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/24/2010 12:00:00 AM,70,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/24/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/25/2010 12:00:00 AM,68,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/25/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/26/2010 12:00:00 AM,64,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/26/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/27/2010 12:00:00 AM,60,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/27/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/28/2010 12:00:00 AM,58,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/28/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/29/2010 12:00:00 AM,70,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/29/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",6/30/2010 12:00:00 AM,93,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,6/30/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/1/2010 12:00:00 AM,78,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/1/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/2/2010 12:00:00 AM,101,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/2/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/3/2010 12:00:00 AM,223,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/3/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/4/2010 12:00:00 AM,223,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/4/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/5/2010 12:00:00 AM,139,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/5/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/6/2010 12:00:00 AM,109,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/6/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/7/2010 12:00:00 AM,96,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/7/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/8/2010 12:00:00 AM,97,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/8/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/9/2010 12:00:00 AM,176,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/9/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/10/2010 12:00:00 AM,170,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/10/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/11/2010 12:00:00 AM,126,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/11/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/12/2010 12:00:00 AM,110,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/12/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/13/2010 12:00:00 AM,101,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/13/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/14/2010 12:00:00 AM,93,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/14/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/15/2010 12:00:00 AM,87,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/15/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/16/2010 12:00:00 AM,82,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/16/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/17/2010 12:00:00 AM,76,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/17/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/18/2010 12:00:00 AM,74,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/18/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/19/2010 12:00:00 AM,72,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/19/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/20/2010 12:00:00 AM,65,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/20/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/21/2010 12:00:00 AM,61,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/21/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/22/2010 12:00:00 AM,60,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/22/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/23/2010 12:00:00 AM,60,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/23/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/24/2010 12:00:00 AM,57,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/24/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/25/2010 12:00:00 AM,53,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/25/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/26/2010 12:00:00 AM,51,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/26/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/27/2010 12:00:00 AM,51,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/27/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/28/2010 12:00:00 AM,55,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/28/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/29/2010 12:00:00 AM,63,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/29/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/30/2010 12:00:00 AM,50,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/30/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",7/31/2010 12:00:00 AM,46,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,7/31/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/1/2010 12:00:00 AM,44,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/1/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/2/2010 12:00:00 AM,42,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/2/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/3/2010 12:00:00 AM,40,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/3/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/4/2010 12:00:00 AM,39,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/4/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/5/2010 12:00:00 AM,38,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/5/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/6/2010 12:00:00 AM,37,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/6/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/7/2010 12:00:00 AM,35,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/7/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/8/2010 12:00:00 AM,35,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/8/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/9/2010 12:00:00 AM,33,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/9/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/10/2010 12:00:00 AM,33,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/10/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/11/2010 12:00:00 AM,32,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/11/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/12/2010 12:00:00 AM,36,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/12/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/13/2010 12:00:00 AM,32,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/13/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/14/2010 12:00:00 AM,31,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/14/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/15/2010 12:00:00 AM,29,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/15/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/16/2010 12:00:00 AM,28,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/16/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/17/2010 12:00:00 AM,27,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/17/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/18/2010 12:00:00 AM,26,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/18/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/19/2010 12:00:00 AM,25,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/19/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/20/2010 12:00:00 AM,24,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/20/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/21/2010 12:00:00 AM,23,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/21/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/22/2010 12:00:00 AM,22,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/22/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/23/2010 12:00:00 AM,21,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/23/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/24/2010 12:00:00 AM,21,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/24/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/25/2010 12:00:00 AM,21,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/25/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/26/2010 12:00:00 AM,21,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/26/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/27/2010 12:00:00 AM,20,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/27/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/28/2010 12:00:00 AM,19,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/28/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/29/2010 12:00:00 AM,18,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/29/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/30/2010 12:00:00 AM,18,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/30/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",8/31/2010 12:00:00 AM,18,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,8/31/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",9/1/2010 12:00:00 AM,17,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,9/1/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",9/2/2010 12:00:00 AM,16,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,9/2/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",9/3/2010 12:00:00 AM,22,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,9/3/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",9/4/2010 12:00:00 AM,23,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,9/4/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
3,"Blanco Rv nr Kyle, TX","Streamflow, ft&#179;/s",9/5/2010 12:00:00 AM,18,unknown,Average,3,NWISDV:08171300,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,9/5/2010 12:00:00 AM,29.97938297,-97.9100051,,nc,unknown,unknown,Unknown,Unknown
