0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,1.32884841116351,0,0,0,0,
0,0,0,0,0,0,0,0.00968462464228737,0,0,4.09498562337351,0,0,0,0,
0,0,0,0,0,0,0,0.958739038710516,0,0,9.54906519868651,0,0,0,0,
0,0,0,0,0,0,0,4.15756726604281,0,0,19.5669486737326,0,0,0,0,
0,0,0,0,0,0,0,9.7148959716119,0,0,32.8376305795231,0,0,0,0,
0,0,0,0,0,0,0,19.5665688089316,0,0,49.4527578488827,0,0,0,0,
0,0,0,0,0,0,0,32.1628361423446,0,0,61.0031838612659,0,0,0,0,
0,0,0,0,0,0,0,44.5481544054049,0,0,62.4211146996091,0,0,0,0,
0,0,0,0,0,0,0,55.6559396376671,0,0,56.6724183729837,0,0,0,0,
0,0,0,0,0,0,0,62.5048755016437,0,0,47.1756387804239,0,0,0,0,
0,0,0,0,0,0,0,64.0398715000342,0,0,35.7308175516411,0,0,0,0,
0,0.00690837041328698,0,0,0,0,0,62.6323360519265,0,0,25.0016607819804,0,0,0,0,
0.642378632626587,0.103245402201225,0,0,0,0,0,59.3198878400923,0.571020279045433,0,24.8961829684206,0,0,0,0,
2.08677610836521,0.285680445442654,0,0,0,0,0,58.0556722780834,2.27173616850557,0,36.9574833284888,0,0,0,0,
3.8653584124587,0.560237702510758,0,0,0,0,0,60.3845671065379,5.26084416788957,0,62.1325947628767,0,0,0,0,
4.39589433672619,0.932273957098958,0,0,0,0,0,62.3782378974713,8.90618345942936,0,88.8688214576099,0,0,0,0,
3.91801210898618,1.26877614462969,0,0,0,0,0,64.2131185676282,11.5221182225662,0,102.315369468673,0,0,0,0,
2.95323784423965,1.4534161800498,0,0,0,0,0,63.2802232417773,12.3192712602697,0,101.099662397771,0,0,0,0,
1.84369684521709,1.50169407463331,0,0,0,0,0,59.48420302078,11.5469032887786,0,89.3839337540765,0,0,0,0,
1.21627122610586,1.44575506140532,0,0,0,0,0,53.2980939774244,9.82091316219846,0,71.234961868048,0,0,0,0,
0.830392009507859,1.30242932825939,0,0,0,0,0,45.2495629495388,7.56338506030978,0,51.2734957037075,0,0,0,0,
0.548158298144736,1.12265152667288,0,0,0,0,0,36.2495712439004,5.44372413654601,0,36.5975182030204,0,0,0,0,
0.363061731021586,0.889781806026386,0,0,0,0,0,28.7083981166168,3.98437603600643,0,27.0426550644315,0,0,0,0,
0.23721559620519,0.674271656466356,0,0,0,0,0,22.0237817946814,2.97754813602821,0,19.9790534073691,0,0,0,0,
0.160112131833988,0.533872819252073,0,0,0,0,0,17.2253407653063,2.22253960152675,0,14.5866715540017,0,0,0,0,
0.107041748198208,0.421808911610309,0,0,0,0,0,13.4963617083465,1.64561834255156,0,10.6340739066988,0,0,0,0,
