Date, Time, element 1,element 2,element 3,element 4,element 5,element 6,element 7,element 8,element 9,element 10,element 11,element 12,element 13,element 14,element 15,
08/21/2009, 06:35 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 06:40 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 06:45 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 06:50 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 06:55 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 07:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 07:05 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 07:10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 07:15 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 07:20 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 07:25 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 07:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 07:35 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 07:40 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 07:45 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 07:50 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 07:55 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 08:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 08:05 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 08:10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 08:15 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 08:20 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 08:25 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 08:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 08:35 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 08:40 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 08:45 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 08:50 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 08:55 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 09:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 09:05 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 09:10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 09:15 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 09:20 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 09:25 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 09:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 09:35 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 09:40 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 09:45 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/21/2009, 09:50 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
